096A,096A,10,10,0.8055591583251953
097A,097A,11,10,0.32513996958732605
098A,098A,5,5,0.8191973567008972
099A,099A,5,5,0.8089904189109802
100A,100A,5,6,0.5419142246246338
101A,101A,6,6,0.8751400709152222
102A,102A,5,5,0.8156507611274719
103A,103A,7,7,0.8382635712623596
104A,104A,11,11,0.7016628980636597
105A,105A,5,5,0.8386244177818298
106A,106A,9,9,0.6026588082313538
107A,107A,5,5,0.6916311979293823
108A,108A,9,9,0.8328565359115601
109A,109A,9,9,0.7281389236450195
110A,110A,5,5,0.8224591016769409
111A,111A,8,8,0.34593257308006287
112A,112A,3,3,0.9534818530082703
113A,113A,7,7,0.7263927459716797
114A,114A,5,5,0.8136073350906372
115A,115A,6,6,0.7028448581695557
116A,116A,7,7,0.7022833824157715
117A,117A,10,5,0.667220950126648
118A,118A,10,10,0.7577906847000122
119A,119A,10,10,0.3973543643951416
120A,120A,5,5,0.7647302746772766
121A,121A,5,5,0.46930834650993347
122A,122A,7,7,0.561387300491333
123A,123A,7,7,0.66292804479599
124A,124A,7,7,0.47282537817955017
125A,125A,5,5,0.8328261375427246
126A,126A,5,5,0.6253322958946228
127A,127A,5,5,0.6307090520858765
128A,128A,5,5,0.6409751772880554
129A,129A,10,10,0.7763956189155579
130A,130A,5,5,0.7539417743682861
131A,131A,5,5,0.6158177852630615
133A,133A,5,5,0.8854132294654846
134A,134A,5,5,0.7366504669189453
135A,135A,5,5,0.8404868841171265
136A,136A,5,5,0.8098170757293701
137A,137A,5,5,0.9122294783592224
138A,138A,7,7,0.676432192325592
139A,139A,5,5,0.8491786122322083
140A,140A,7,7,0.8126515746116638
141A,141A,5,5,0.8297464847564697
142A,142A,10,10,0.6432489156723022
143A,143A,5,5,0.733064591884613
144A,144A,6,6,0.7565230131149292
145A,145A,5,5,0.7350492477416992
146A,146A,10,10,0.6471176147460938
147A,147A,10,10,0.6061873435974121
148A,148A,8,8,0.7093560695648193
149A,149A,5,5,0.6562924981117249
150A,150A,9,9,0.5959727764129639
151A,151A,7,7,0.7316126823425293
152A,152A,7,7,0.7160266637802124
153A,153A,7,7,0.7614501118659973
154A,154A,5,5,0.533032238483429
155A,155A,3,3,0.976525068283081
156A,156A,6,6,0.6542619466781616
157A,157A,5,5,0.8771117925643921
158A,158A,5,5,0.7461363673210144
160A,160A,5,5,0.6740185618400574
161A,161A,5,5,0.5640357136726379
163A,163A,5,5,0.617148220539093
164A,164A,10,5,0.746009886264801
165A,165A,5,5,0.8579760789871216
166A,166A,5,5,0.7026034593582153
167A,167A,11,11,0.37976500391960144
168A,168A,8,8,0.5234249234199524
169A,169A,10,10,0.5871776938438416
170A,170A,5,5,0.8041983246803284
171A,171A,8,8,0.28044772148132324
172A,172A,10,10,0.7681155204772949
173A,173A,6,6,0.876353919506073
174A,174A,5,5,0.6206413507461548
175A,175A,10,10,0.3958491086959839
176A,176A,5,5,0.8463382720947266
177A,177A,5,5,0.8090041279792786
001A,002A,10,5,0.3181609809398651
001A,003A,10,8,0.3125881254673004
001A,005A,10,10,0.41569381952285767
001A,006A,10,5,0.30555158853530884
001A,007A,10,10,0.5086917281150818
001A,008A,10,5,0.4450353682041168
001A,009A,10,7,0.39057657122612
001A,010A,10,7,0.11970298737287521
001A,011A,10,8,0.289856493473053
001A,012A,10,5,0.22061090171337128
001A,013A,10,10,0.6606913805007935
001A,014A,10,5,0.22524544596672058
001A,015A,10,5,0.2442328929901123
001A,016A,10,7,0.13413740694522858
001A,018A,10,5,0.3435160517692566
001A,019A,10,5,0.23745284974575043
001A,020A,10,5,0.4539724588394165
001A,021A,10,10,0.5502442121505737
001A,023A,10,7,0.4098387360572815
001A,025A,10,5,0.6077602505683899
001A,026A,10,5,0.2972780168056488
001A,027A,10,5,0.456420361995697
001A,028A,10,5,0.4996279776096344
001A,031A,10,5,0.6884689331054688
001A,033A,10,5,0.3207095265388489
001A,038A,10,10,0.716914176940918
001A,040A,10,3,0.43881356716156006
001A,043A,10,7,0.43149980902671814
001A,044A,10,5,0.5139718651771545
001A,047A,10,5,0.15769191086292267
001A,048A,10,9,0.37374186515808105
001A,049A,10,5,0.5724391341209412
001A,051A,10,5,0.2812219262123108
001A,055A,10,5,0.26395130157470703
001A,056A,10,5,0.5292139649391174
001A,057A,10,7,0.0704428181052208
001A,059A,10,3,0.1502901166677475
001A,060A,10,10,0.6723494529724121
001A,062A,10,3,0.1646573841571808
001A,063A,10,5,0.5467255115509033
001A,067A,10,8,0.24539916217327118
001A,070A,10,5,0.15417003631591797
001A,072A,10,6,0.16651837527751923
001A,081A,10,5,0.5046161413192749
001A,085A,10,5,0.5178694128990173
001A,095A,10,5,0.49739763140678406
001A,096A,10,10,0.4673166573047638
001A,097A,10,10,0.2495492845773697
001A,098A,10,5,0.29295265674591064
001A,102A,10,5,0.23047244548797607
001A,107A,10,5,0.3636873960494995
001A,110A,10,5,0.4548604488372803
001A,114A,10,5,0.2490234076976776
001A,115A,10,6,0.23191145062446594
001A,126A,10,5,0.40475332736968994
001A,128A,10,5,0.2122115045785904
001A,130A,10,5,0.2909504175186157
001A,133A,10,5,0.17236381769180298
001A,136A,10,5,0.588674783706665
001A,144A,10,6,0.2976554334163666
001A,146A,10,10,0.41452205181121826
001A,157A,10,5,0.4768460988998413
001A,160A,10,5,0.3241547644138336
001A,163A,10,5,0.2669103145599365
001A,167A,10,11,0.21436487138271332
002A,003A,5,8,0.21676290035247803
002A,005A,5,10,0.4291687607765198
002A,006A,5,5,0.41551005840301514
002A,007A,5,10,0.16501472890377045
002A,008A,5,5,0.5221858024597168
002A,009A,5,7,0.2859666645526886
002A,010A,5,7,0.15334439277648926
002A,011A,5,8,0.27364757657051086
002A,012A,5,5,0.27594777941703796
002A,013A,5,10,0.3140280842781067
002A,014A,5,5,0.20556941628456116
002A,015A,5,5,0.2547404170036316
002A,016A,5,7,0.14694269001483917
002A,018A,5,5,0.49257296323776245
002A,019A,5,5,0.2548881769180298
002A,020A,5,5,0.3706538677215576
002A,021A,5,10,0.31121960282325745
002A,023A,5,7,0.2919643223285675
002A,025A,5,5,0.3439190089702606
002A,026A,5,5,0.4329454004764557
002A,027A,5,5,0.3076273202896118
002A,028A,5,5,0.32979267835617065
002A,031A,5,5,0.3234967589378357
002A,033A,5,5,0.2952324450016022
002A,038A,5,10,0.3145659267902374
002A,040A,5,3,0.29299357533454895
002A,043A,5,7,0.35859012603759766
002A,044A,5,5,0.46132734417915344
002A,047A,5,5,0.32147517800331116
002A,048A,5,9,0.2942415475845337
002A,049A,5,5,0.36904171109199524
002A,051A,5,5,0.24861657619476318
002A,055A,5,5,0.11221214383840561
002A,056A,5,5,0.25552254915237427
002A,057A,5,7,0.11844346672296524
002A,059A,5,3,0.13557171821594238
002A,060A,5,10,0.30339887738227844
002A,062A,5,3,0.16925913095474243
002A,063A,5,5,0.25192317366600037
002A,067A,5,8,0.2210673689842224
002A,070A,5,5,0.20501071214675903
002A,072A,5,6,0.1807279735803604
002A,081A,5,5,0.36732256412506104
002A,085A,5,5,0.2552155554294586
002A,095A,5,5,0.3776443600654602
002A,096A,5,10,0.12883161008358002
002A,097A,5,10,0.20227278769016266
002A,098A,5,5,0.2792934477329254
002A,102A,5,5,0.32455623149871826
002A,107A,5,5,0.30387523770332336
002A,110A,5,5,0.38281387090682983
002A,114A,5,5,0.3585461974143982
002A,115A,5,6,0.19414925575256348
002A,126A,5,5,0.34278637170791626
002A,128A,5,5,0.12525983154773712
002A,130A,5,5,0.40268558263778687
002A,133A,5,5,0.22360405325889587
002A,136A,5,5,0.4300398528575897
002A,144A,5,6,0.2557661235332489
002A,146A,5,10,0.4101733863353729
002A,157A,5,5,0.3350405693054199
002A,160A,5,5,0.27450108528137207
002A,163A,5,5,0.23498068749904633
002A,167A,5,11,0.2185492366552353
003A,005A,8,10,0.3164657950401306
003A,006A,8,5,0.23848100006580353
003A,007A,8,10,0.1611543446779251
003A,008A,8,5,0.31435585021972656
003A,009A,8,7,0.40398791432380676
003A,010A,8,7,0.14027853310108185
003A,011A,8,8,0.4988580644130707
003A,012A,8,5,0.21750852465629578
003A,013A,8,10,0.24617786705493927
003A,014A,8,5,0.12053573876619339
003A,015A,8,5,0.11068780720233917
003A,016A,8,7,0.13341239094734192
003A,018A,8,5,0.1835656464099884
003A,019A,8,5,0.2392616719007492
003A,020A,8,5,0.27070051431655884
003A,021A,8,10,0.38281819224357605
003A,023A,8,7,0.4073326885700226
003A,025A,8,5,0.3503358066082001
003A,026A,8,5,0.1695997714996338
003A,027A,8,5,0.19522932171821594
003A,028A,8,5,0.24534264206886292
003A,031A,8,5,0.3232773542404175
003A,033A,8,5,0.26280325651168823
003A,038A,8,10,0.344353049993515
003A,040A,8,3,0.4148435890674591
003A,043A,8,7,0.37739092111587524
003A,044A,8,5,0.3442258834838867
003A,047A,8,5,0.12219392508268356
003A,048A,8,9,0.42944756150245667
003A,049A,8,5,0.32885175943374634
003A,051A,8,5,0.13328179717063904
003A,055A,8,5,0.1504228711128235
003A,056A,8,5,0.21334780752658844
003A,057A,8,7,0.09474879503250122
003A,059A,8,3,0.13921718299388885
003A,060A,8,10,0.26102152466773987
003A,062A,8,3,0.23882244527339935
003A,063A,8,5,0.2630409896373749
003A,067A,8,8,0.5507546663284302
003A,070A,8,5,0.14281871914863586
003A,072A,8,6,0.11820022016763687
003A,081A,8,5,0.3134213984012604
003A,085A,8,5,0.24685156345367432
003A,095A,8,5,0.2343151867389679
003A,096A,8,10,0.1880977749824524
003A,097A,8,10,0.16699309647083282
003A,098A,8,5,0.14117242395877838
003A,102A,8,5,0.22451670467853546
003A,107A,8,5,0.12256575375795364
003A,110A,8,5,0.31203603744506836
003A,114A,8,5,0.17770566046237946
003A,115A,8,6,0.20712997019290924
003A,126A,8,5,0.1878388524055481
003A,128A,8,5,0.13165238499641418
003A,130A,8,5,0.18964043259620667
003A,133A,8,5,0.14662063121795654
003A,136A,8,5,0.32394710183143616
003A,144A,8,6,0.27466410398483276
003A,146A,8,10,0.2598729729652405
003A,157A,8,5,0.1672927439212799
003A,160A,8,5,0.26156994700431824
003A,163A,8,5,0.14508207142353058
003A,167A,8,10,0.14191190898418427
005A,006A,10,5,0.33161282539367676
005A,007A,10,10,0.3375422954559326
005A,008A,10,5,0.41597023606300354
005A,009A,10,7,0.3720436096191406
005A,010A,10,7,0.14190056920051575
005A,011A,10,8,0.26017051935195923
005A,012A,10,5,0.2592945694923401
005A,013A,10,10,0.40473049879074097
005A,014A,10,5,0.2034846693277359
005A,015A,10,5,0.2168559730052948
005A,016A,10,7,0.15362143516540527
005A,018A,10,5,0.33468881249427795
005A,019A,10,5,0.23070403933525085
005A,020A,10,5,0.32892003655433655
005A,021A,10,10,0.40285030007362366
005A,023A,10,7,0.39621421694755554
005A,025A,10,5,0.3841474950313568
005A,026A,10,5,0.3555171489715576
005A,027A,10,5,0.2600061297416687
005A,028A,10,5,0.2436416745185852
005A,031A,10,5,0.46804937720298767
005A,033A,10,5,0.29793447256088257
005A,038A,10,10,0.43989041447639465
005A,040A,10,3,0.40417182445526123
005A,043A,10,7,0.4199320077896118
005A,044A,10,5,0.42204180359840393
005A,047A,10,5,0.2404516339302063
005A,048A,10,9,0.31633248925209045
005A,049A,10,5,0.4906837046146393
005A,051A,10,5,0.24717828631401062
005A,055A,10,5,0.12191247940063477
005A,056A,10,5,0.32757091522216797
005A,057A,10,7,0.11851905286312103
005A,059A,10,3,0.09786288440227509
005A,060A,10,10,0.3752831220626831
005A,062A,10,3,0.16858968138694763
005A,063A,10,5,0.3590879738330841
005A,067A,10,8,0.18269474804401398
005A,070A,10,5,0.09848435968160629
005A,072A,10,6,0.1704646497964859
005A,081A,10,5,0.3563803434371948
005A,085A,10,5,0.3129456341266632
005A,095A,10,5,0.31116533279418945
005A,096A,10,10,0.322984516620636
005A,097A,10,10,0.24185796082019806
005A,098A,10,5,0.21460457146167755
005A,102A,10,5,0.25786036252975464
005A,107A,10,5,0.2141292244195938
005A,110A,10,5,0.3285945653915405
005A,114A,10,5,0.24288038909435272
005A,115A,10,6,0.20241574943065643
005A,126A,10,5,0.34289976954460144
005A,128A,10,5,0.06766382604837418
005A,130A,10,5,0.2607274055480957
005A,133A,10,5,0.09687335789203644
005A,136A,10,5,0.33320292830467224
005A,144A,10,6,0.31846940517425537
005A,146A,10,10,0.5517804622650146
005A,157A,10,5,0.24540482461452484
005A,160A,10,5,0.24145065248012543
005A,163A,10,5,0.19192828238010406
005A,167A,10,11,0.17481589317321777
006A,007A,5,10,0.1451454758644104
006A,008A,5,5,0.47837501764297485
006A,009A,5,7,0.2608403265476227
006A,010A,5,7,0.13709647953510284
006A,011A,5,8,0.20855647325515747
006A,012A,5,5,0.23832054436206818
006A,013A,5,10,0.2062450647354126
006A,014A,5,5,0.18372462689876556
006A,015A,5,5,0.3501420319080353
006A,016A,5,7,0.11067218333482742
006A,018A,5,5,0.45512884855270386
006A,019A,5,5,0.3244633078575134
006A,020A,5,5,0.3337690830230713
006A,021A,5,10,0.2596495747566223
006A,023A,5,7,0.2594321668148041
006A,025A,5,5,0.3978469669818878
006A,026A,5,5,0.39838454127311707
006A,027A,5,5,0.3161678910255432
006A,028A,5,5,0.42733559012413025
006A,031A,5,5,0.29389268159866333
006A,033A,5,5,0.2050977498292923
006A,038A,5,10,0.26509684324264526
006A,040A,5,3,0.27844667434692383
006A,043A,5,7,0.23975954949855804
006A,044A,5,5,0.38782525062561035
006A,047A,5,5,0.30214691162109375
006A,048A,5,9,0.17203965783119202
006A,049A,5,5,0.27966368198394775
006A,051A,5,5,0.40869438648223877
006A,055A,5,5,0.2631949186325073
006A,056A,5,5,0.20077595114707947
006A,057A,5,7,0.11775238066911697
006A,059A,5,3,0.06641335040330887
006A,060A,5,10,0.24904470145702362
006A,062A,5,3,0.14164283871650696
006A,063A,5,5,0.2034977674484253
006A,067A,5,8,0.17257025837898254
006A,070A,5,5,0.2629764974117279
006A,072A,5,6,0.09221864491701126
006A,081A,5,5,0.3842422068119049
006A,085A,5,5,0.2321743667125702
006A,095A,5,5,0.3815140426158905
006A,096A,5,10,0.1218973845243454
006A,097A,5,10,0.19526945054531097
006A,098A,5,5,0.2793315052986145
006A,102A,5,5,0.35192742943763733
006A,107A,5,5,0.2263680249452591
006A,110A,5,5,0.33000147342681885
006A,114A,5,5,0.34583738446235657
006A,115A,5,6,0.18451599776744843
006A,126A,5,5,0.28581172227859497
006A,128A,5,5,0.23250840604305267
006A,130A,5,5,0.3860471844673157
006A,133A,5,5,0.2663842737674713
006A,136A,5,5,0.43271487951278687
006A,144A,5,6,0.20973509550094604
006A,146A,5,10,0.26057523488998413
006A,157A,5,5,0.2988191246986389
006A,160A,5,5,0.2587552070617676
006A,163A,5,5,0.34786564111709595
006A,167A,5,11,0.14683839678764343
007A,008A,10,5,0.20980693399906158
007A,009A,10,7,0.11469200253486633
007A,010A,10,7,0.20491695404052734
007A,011A,10,8,0.11125487089157104
007A,012A,10,5,0.31811192631721497
007A,013A,10,10,0.5793022513389587
007A,014A,10,5,0.1889963150024414
007A,015A,10,5,0.30860528349876404
007A,016A,10,7,0.19276072084903717
007A,018A,10,5,0.3146424889564514
007A,019A,10,5,0.2306312769651413
007A,020A,10,5,0.3196069598197937
007A,021A,10,10,0.42528799176216125
007A,023A,10,7,0.16530004143714905
007A,025A,10,5,0.3308087885379791
007A,026A,10,5,0.3348393738269806
007A,027A,10,5,0.3863748610019684
007A,028A,10,5,0.5039488077163696
007A,031A,10,5,0.5500047206878662
007A,033A,10,5,0.25109660625457764
007A,038A,10,10,0.5227305889129639
007A,040A,10,3,0.11659716814756393
007A,043A,10,7,0.10520518571138382
007A,044A,10,5,0.22486251592636108
007A,047A,10,5,0.1976148933172226
007A,048A,10,9,0.21864697337150574
007A,049A,10,5,0.3398880958557129
007A,051A,10,5,0.3452465832233429
007A,055A,10,5,0.35847705602645874
007A,056A,10,5,0.6272401809692383
007A,057A,10,7,0.044231437146663666
007A,059A,10,3,0.1648787558078766
007A,060A,10,10,0.6454813480377197
007A,062A,10,3,0.10376566648483276
007A,063A,10,5,0.5296939611434937
007A,067A,10,8,0.1528932899236679
007A,070A,10,5,0.22099646925926208
007A,072A,10,6,0.24056299030780792
007A,081A,10,5,0.33478686213493347
007A,085A,10,5,0.5768128633499146
007A,095A,10,5,0.3104080259799957
007A,096A,10,10,0.7447509169578552
007A,097A,10,10,0.21251341700553894
007A,098A,10,5,0.3692680597305298
007A,102A,10,5,0.04774867370724678
007A,107A,10,5,0.29079145193099976
007A,110A,10,5,0.2157081663608551
007A,114A,10,5,0.19082477688789368
007A,115A,10,6,0.3389437794685364
007A,126A,10,5,0.41621071100234985
007A,128A,10,5,0.2889167070388794
007A,130A,10,5,0.23463913798332214
007A,133A,10,5,0.2730007767677307
007A,136A,10,5,0.474470853805542
007A,144A,10,6,0.23581714928150177
007A,146A,10,10,0.3861202895641327
007A,157A,10,5,0.385427325963974
007A,160A,10,5,0.1600971668958664
007A,163A,10,5,0.3624948561191559
007A,167A,10,11,0.26866817474365234
008A,009A,5,7,0.4219587743282318
008A,010A,5,7,0.1871415227651596
008A,011A,5,8,0.3533625304698944
008A,012A,5,5,0.5702624917030334
008A,013A,5,10,0.4041787087917328
008A,014A,5,5,0.3464418649673462
008A,015A,5,5,0.37602806091308594
008A,016A,5,7,0.11903942376375198
008A,018A,5,5,0.6192978024482727
008A,019A,5,5,0.5986236333847046
008A,020A,5,5,0.4632622003555298
008A,021A,5,10,0.4444056749343872
008A,023A,5,7,0.4088105261325836
008A,025A,5,5,0.7250962853431702
008A,026A,5,5,0.5154448747634888
008A,027A,5,5,0.4889829456806183
008A,028A,5,5,0.47276875376701355
008A,031A,5,5,0.45251086354255676
008A,033A,5,5,0.39189413189888
008A,038A,5,10,0.4070501923561096
008A,040A,5,3,0.46540337800979614
008A,043A,5,7,0.4581902027130127
008A,044A,5,5,0.7683582901954651
008A,047A,5,5,0.46370601654052734
008A,048A,5,9,0.35959428548812866
008A,049A,5,5,0.4661257266998291
008A,051A,5,5,0.39902928471565247
008A,055A,5,5,0.2800014615058899
008A,056A,5,5,0.44555342197418213
008A,057A,5,7,0.10539405792951584
008A,059A,5,3,0.1909421682357788
008A,060A,5,10,0.35003867745399475
008A,062A,5,3,0.17855791747570038
008A,063A,5,5,0.4465225040912628
008A,067A,5,8,0.2651784420013428
008A,070A,5,5,0.45473358035087585
008A,072A,5,6,0.2503206133842468
008A,081A,5,5,0.622231662273407
008A,085A,5,5,0.39440590143203735
008A,095A,5,5,0.46616247296333313
008A,096A,5,10,0.16931264102458954
008A,097A,5,10,0.27964097261428833
008A,098A,5,5,0.4520350396633148
008A,102A,5,5,0.5029757618904114
008A,107A,5,5,0.391621857881546
008A,110A,5,5,0.6924214959144592
008A,114A,5,5,0.4131666421890259
008A,115A,5,6,0.33040106296539307
008A,126A,5,5,0.48551395535469055
008A,128A,5,5,0.25876978039741516
008A,130A,5,5,0.47357648611068726
008A,133A,5,5,0.49193111062049866
008A,136A,5,5,0.6103960871696472
008A,144A,5,6,0.384047269821167
008A,146A,5,10,0.40422648191452026
008A,157A,5,5,0.49556103348731995
008A,160A,5,5,0.4662739038467407
008A,163A,5,5,0.4192478060722351
008A,167A,5,10,0.22986610233783722
009A,010A,7,7,0.40479859709739685
009A,011A,7,8,0.3774212896823883
009A,012A,7,5,0.2092255800962448
009A,013A,7,10,0.33176037669181824
009A,014A,7,5,0.15959638357162476
009A,015A,7,5,0.19486579298973083
009A,016A,7,7,0.33306291699409485
009A,018A,7,5,0.27563780546188354
009A,019A,7,5,0.269599586725235
009A,020A,7,5,0.33827531337738037
009A,021A,7,10,0.4264217019081116
009A,023A,7,7,0.5332236886024475
009A,025A,7,5,0.40692925453186035
009A,026A,7,5,0.26406505703926086
009A,027A,7,5,0.23151253163814545
009A,028A,7,5,0.278924822807312
009A,031A,7,5,0.38342562317848206
009A,033A,7,5,0.29709646105766296
009A,038A,7,10,0.3914378881454468
009A,040A,7,3,0.4888419806957245
009A,043A,7,7,0.7837553024291992
009A,044A,7,5,0.4248509705066681
009A,047A,7,5,0.1493726223707199
009A,048A,7,9,0.31902629137039185
009A,049A,7,5,0.43263018131256104
009A,051A,7,5,0.2297014445066452
009A,055A,7,5,0.22234253585338593
009A,056A,7,5,0.23763065040111542
009A,057A,7,7,0.10306630283594131
009A,059A,7,3,0.15457046031951904
009A,060A,7,10,0.2924262583255768
009A,062A,7,3,0.21309378743171692
009A,063A,7,5,0.3104609549045563
009A,067A,7,8,0.3850306272506714
009A,070A,7,5,0.08943977952003479
009A,072A,7,6,0.14858229458332062
009A,081A,7,5,0.39161133766174316
009A,085A,7,5,0.25838854908943176
009A,095A,7,5,0.28700128197669983
009A,096A,7,10,0.14684619009494781
009A,097A,7,10,0.1821640282869339
009A,098A,7,5,0.1362375169992447
009A,102A,7,5,0.3074466288089752
009A,107A,7,5,0.18939894437789917
009A,110A,7,5,0.43112170696258545
009A,114A,7,5,0.21996541321277618
009A,115A,7,6,0.2857249081134796
009A,126A,7,5,0.29046201705932617
009A,128A,7,5,0.08668579906225204
009A,130A,7,5,0.25048255920410156
009A,133A,7,5,0.10618321597576141
009A,136A,7,5,0.3671930730342865
009A,144A,7,6,0.38406041264533997
009A,146A,7,10,0.32893106341362
009A,157A,7,5,0.218692347407341
009A,160A,7,5,0.3684268295764923
009A,163A,7,5,0.18465429544448853
009A,167A,7,10,0.18009978532791138
010A,011A,7,8,0.1359381526708603
010A,012A,7,5,0.14822445809841156
010A,013A,7,10,0.16716817021369934
010A,014A,7,5,0.14005038142204285
010A,015A,7,5,0.19872303307056427
010A,016A,7,7,0.5834034085273743
010A,018A,7,5,0.23338572680950165
010A,019A,7,5,0.17548108100891113
010A,020A,7,5,0.14827850461006165
010A,021A,7,10,0.12575802206993103
010A,023A,7,7,0.3015500009059906
010A,025A,7,5,0.18037118017673492
010A,026A,7,5,0.2282141149044037
010A,027A,7,5,0.1245475485920906
010A,028A,7,5,0.20206819474697113
010A,031A,7,5,0.13995498418807983
010A,033A,7,5,0.09944023191928864
010A,038A,7,10,0.18172729015350342
010A,040A,7,3,0.12414772808551788
010A,043A,7,7,0.392177015542984
010A,044A,7,5,0.1438685655593872
010A,047A,7,5,0.13645662367343903
010A,048A,7,9,0.09939777106046677
010A,049A,7,5,0.12033975124359131
010A,051A,7,5,0.2602696418762207
010A,055A,7,5,0.23364387452602386
010A,056A,7,5,0.16315479576587677
010A,057A,7,7,0.1178697943687439
010A,059A,7,3,0.149570494890213
010A,060A,7,10,0.14830802381038666
010A,062A,7,3,0.1198510229587555
010A,063A,7,5,0.1475827544927597
010A,067A,7,8,0.18173794448375702
010A,070A,7,5,0.10254243016242981
010A,072A,7,6,0.22667920589447021
010A,081A,7,5,0.1339760720729828
010A,085A,7,5,0.1567373275756836
010A,095A,7,5,0.11056845635175705
010A,096A,7,10,0.1657285988330841
010A,097A,7,10,0.1654573529958725
010A,098A,7,5,0.12145163118839264
010A,102A,7,5,0.06509961187839508
010A,107A,7,5,0.08678817749023438
010A,110A,7,5,0.09419772773981094
010A,114A,7,5,0.11779452115297318
010A,115A,7,6,0.285386323928833
010A,126A,7,5,0.17760387063026428
010A,128A,7,5,0.1868111938238144
010A,130A,7,5,0.09400681406259537
010A,133A,7,5,0.12914341688156128
010A,136A,7,5,0.1573316901922226
010A,144A,7,6,0.2712278366088867
010A,146A,7,10,0.2422814667224884
010A,157A,7,5,0.12364867329597473
010A,160A,7,5,0.16561928391456604
010A,163A,7,5,0.2216377705335617
010A,167A,7,11,0.1856689453125
011A,012A,8,5,0.2251700758934021
011A,013A,8,10,0.2781653106212616
011A,014A,8,5,0.21240775287151337
011A,015A,8,5,0.14237399399280548
011A,016A,8,7,0.1290317326784134
011A,018A,8,5,0.2625426948070526
011A,019A,8,5,0.23178793489933014
011A,020A,8,5,0.30720794200897217
011A,021A,8,10,0.35102784633636475
011A,023A,8,7,0.31010523438453674
011A,025A,8,5,0.3233732581138611
011A,026A,8,5,0.23750948905944824
011A,027A,8,5,0.24858884513378143
011A,028A,8,5,0.26889359951019287
011A,031A,8,5,0.32024532556533813
011A,033A,8,5,0.31494343280792236
011A,038A,8,10,0.3149034082889557
011A,040A,8,3,0.3905675709247589
011A,043A,8,7,0.32680225372314453
